layer,source,competition_instance,family,seed,time_limit_sec,makespan,status,returncode,elapsed_sec,lb,ub,stdout_tail,stderr_tail
layer1_competition30,Hurinkrdata38,2c_Hurink_rdata_38_workers,Hurink_rdata,1009,10,1828,OK,0,9.739,593,1471,"w=9	25 3 w=4	11 0 w=12	16 3 w=2	20 4 w=7	9 5 w=11	21 3 w=8	13 4 w=14	27 2 w=8	12 3 w=8	8 3 w=6	8 5 w=1	6 3 w=14	12 5 w=5	19 6 w=7	6 4 w=0	5 8 w=0	21 8 w=7	8 6 w=3	26 5 w=0	29 5 w=4	14 8 w=7	14 9 w=12	3 8 w=7	16 6 w=8	0 6 w=0	22 7 w=3	28 9 w=6	26 7 w=11	
27	1 0 w=10	12 0 w=0	28 1 w=2	20 1 w=5	2 3 w=7	25 4 w=7	29 1 w=12	29 2 w=5	29 3 w=6	26 2 w=13	17 6 w=1	20 5 w=3	19 4 w=9	5 6 w=7	7 6 w=1	18 4 w=6	0 4 w=10	21 5 w=8	14 2 w=13	19 8 w=2	24 5 w=9	14 7 w=1	11 9 w=6	17 8 w=9	1 5 w=14	0 7 w=10	0 8 w=9	
","Final solution: 1828
Schedule exported to ../../output.csv
"
layer1_competition30,Hurinkrdata50,2c_Hurink_rdata_50_workers,Hurink_rdata,1009,10,6487,OK,0,9.738,2828,5701,"makespan=6487
12	6 0 w=2	8 0 w=2	10 0 w=2	1 0 w=4	3 1 w=3	0 0 w=3	4 0 w=4	1 3 w=2	7 0 w=1	7 1 w=1	5 0 w=1	7 3 w=1	
14	6 1 w=3	12 0 w=3	12 1 w=0	1 1 w=4	0 1 w=2	10 2 w=1	4 1 w=3	11 1 w=4	2 3 w=2	9 1 w=2	9 2 w=2	10 3 w=0	5 1 w=5	5 3 w=4	
13	2 0 w=0	2 1 w=1	10 1 w=5	12 2 w=0	3 2 w=1	2 2 w=1	0 2 w=3	11 0 w=4	4 2 w=2	9 0 w=3	7 2 w=5	11 2 w=4	5 2 w=0	
13	6 2 w=3	3 0 w=1	6 3 w=1	12 3 w=2	1 2 w=5	0 3 w=5	3 3 w=5	4 3 w=2	8 1 w=0	8 2 w=5	8 3 w=5	9 3 w=3	11 3 w=2	
","Final solution: 6487
Schedule exported to ../../output.csv
"
layer1_competition30,Hurinkvdata18,2d_Hurink_vdata_18_workers,Hurink_vdata,1009,10,1249,OK,0,9.726,357,1039,"w=0	
19	3 0 w=4	1 0 w=4	7 0 w=1	7 1 w=1	10 2 w=2	12 1 w=6	0 2 w=1	3 4 w=0	14 0 w=0	14 1 w=1	6 3 w=5	15 1 w=0	4 0 w=2	14 3 w=5	14 4 w=0	11 2 w=0	5 3 w=4	17 4 w=3	8 3 w=5	
19	9 0 w=2	6 1 w=5	13 0 w=6	7 2 w=1	7 3 w=4	0 3 w=3	18 2 w=3	18 3 w=6	18 4 w=3	9 2 w=3	19 1 w=3	16 4 w=6	9 4 w=4	17 1 w=4	4 1 w=4	5 2 w=1	4 3 w=1	19 4 w=5	8 2 w=2	
19	18 0 w=6	8 0 w=6	2 1 w=0	0 1 w=2	3 1 w=2	10 3 w=0	18 1 w=5	0 4 w=5	13 1 w=5	13 2 w=0	14 2 w=6	8 1 w=4	5 0 w=0	5 1 w=1	17 2 w=6	17 3 w=3	11 4 w=3	4 4 w=2	13 4 w=6	
","Final solution: 1249
Schedule exported to ../../output.csv
"
layer1_competition30,Hurinkvdata30,2d_Hurink_vdata_30_workers,Hurink_vdata,1009,10,1125,OK,0,9.732,622,1018,"19 2 w=14	1 1 w=4	5 2 w=1	4 1 w=7	12 3 w=11	3 4 w=1	10 5 w=2	5 4 w=13	8 5 w=6	11 5 w=9	16 5 w=0	16 6 w=6	7 5 w=2	3 7 w=14	12 8 w=13	7 8 w=13	6 9 w=0	19 9 w=8	15 9 w=5	
18	10 0 w=9	17 1 w=4	17 2 w=4	10 2 w=11	0 1 w=10	4 0 w=10	11 3 w=5	15 2 w=7	6 5 w=7	2 3 w=7	18 4 w=0	2 6 w=3	5 5 w=7	5 6 w=1	11 7 w=11	10 7 w=7	9 8 w=4	2 9 w=5	
19	7 0 w=4	13 2 w=12	10 3 w=5	16 2 w=6	3 2 w=6	0 2 w=6	10 4 w=13	19 4 w=0	16 4 w=9	2 5 w=2	19 6 w=5	9 6 w=11	8 7 w=9	9 7 w=0	13 8 w=13	16 8 w=1	8 8 w=1	18 9 w=6	13 9 w=6	
","Final solution: 1125
Schedule exported to ../../output.csv
"
layer1_competition30,Hurinkvdata5,2d_Hurink_vdata_5_workers,Hurink_vdata,1009,10,598,OK,0,9.730,372,504,"makespan=598
10	0 0 w=4	6 1 w=5	4 1 w=3	5 0 w=5	8 1 w=6	2 3 w=5	7 1 w=5	5 1 w=4	3 3 w=0	5 4 w=4	
11	4 0 w=0	6 2 w=5	1 3 w=6	2 0 w=1	9 2 w=2	6 3 w=3	8 3 w=6	9 4 w=3	2 4 w=1	7 3 w=3	7 4 w=5	
11	1 0 w=6	1 1 w=1	9 0 w=0	9 1 w=2	3 0 w=5	9 3 w=1	6 4 w=2	7 2 w=6	5 2 w=5	5 3 w=6	0 4 w=0	
9	8 0 w=5	1 2 w=1	4 2 w=4	4 4 w=4	2 2 w=0	1 4 w=0	8 4 w=1	0 1 w=2	3 4 w=2	
9	6 0 w=2	7 0 w=2	4 3 w=6	2 1 w=1	8 2 w=4	3 1 w=0	3 2 w=5	0 2 w=4	0 3 w=1	
","Final solution: 598
Schedule exported to ../../output.csv
"
layer1_competition30,DPpaulli15,3_DPpaulli_15_workers,DPpaulli,1009,10,2306,OK,0,9.753,1221,2071,"4 15 w=7	6 9 w=9	5 8 w=1	8 17 w=7	11 13 w=0	19 11 w=14	11 15 w=12	5 10 w=1	2 19 w=4	3 14 w=0	19 14 w=4	16 19 w=1	12 14 w=4	13 14 w=7	0 13 w=5	17 16 w=14	
37	8 1 w=14	8 2 w=7	4 2 w=0	16 3 w=2	8 6 w=8	16 4 w=6	12 3 w=6	2 7 w=13	8 9 w=11	2 9 w=7	7 10 w=0	7 11 w=4	16 8 w=9	16 9 w=4	19 5 w=1	9 9 w=9	8 12 w=1	13 3 w=4	2 13 w=6	16 12 w=8	18 12 w=11	17 10 w=6	5 6 w=6	17 11 w=6	9 13 w=8	1 14 w=2	15 12 w=11	1 15 w=2	1 16 w=9	11 17 w=1	13 12 w=3	18 18 w=2	18 19 w=13	9 17 w=11	2 22 w=11	1 19 w=2	19 15 w=1	
","Final solution: 2306
Schedule exported to ../../output.csv
"
layer1_competition30,DPpaulli18,3_DPpaulli_18_workers,DPpaulli,1009,10,2364,OK,0,9.743,0,2069,"14 18 w=3	5 9 w=8	10 14 w=8	0 9 w=14	2 19 w=11	14 21 w=4	10 16 w=4	3 15 w=7	6 14 w=9	17 15 w=6	10 17 w=1	12 15 w=6	19 15 w=4	
40	14 1 w=4	2 2 w=2	17 0 w=14	9 1 w=14	16 2 w=11	4 4 w=1	3 2 w=1	1 4 w=9	4 6 w=10	16 6 w=0	2 7 w=1	19 2 w=6	2 10 w=11	2 11 w=12	7 11 w=1	6 2 w=4	7 12 w=6	18 7 w=6	1 10 w=9	6 4 w=8	6 6 w=6	10 7 w=4	13 6 w=0	6 8 w=14	5 6 w=3	19 10 w=9	12 9 w=7	9 13 w=11	4 15 w=13	14 19 w=2	15 12 w=4	18 16 w=13	16 16 w=9	13 12 w=7	0 11 w=10	18 18 w=11	15 15 w=3	18 22 w=8	9 18 w=4	2 22 w=13	
","Final solution: 2364
Schedule exported to ../../output.csv
"
layer1_competition30,DPpaulli1,3_DPpaulli_1_workers,DPpaulli,1009,10,2969,OK,0,9.728,1336,2486," w=6	4 15 w=1	6 10 w=3	7 15 w=4	7 17 w=6	7 18 w=3	9 13 w=4	8 18 w=4	4 16 w=2	1 16 w=2	9 15 w=1	3 14 w=2	5 12 w=4	6 13 w=5	2 20 w=0	2 21 w=0	7 24 w=5	9 18 w=5	4 20 w=3	
39	8 0 w=3	8 2 w=3	8 3 w=3	2 3 w=2	4 5 w=2	2 4 w=0	2 5 w=6	7 5 w=5	9 3 w=2	7 7 w=3	5 1 w=4	9 5 w=2	8 10 w=4	5 2 w=3	1 6 w=4	7 10 w=5	5 3 w=0	5 4 w=0	0 2 w=5	1 8 w=2	5 5 w=0	0 4 w=6	0 5 w=5	6 8 w=3	4 13 w=3	2 15 w=4	1 13 w=4	0 9 w=0	1 14 w=5	2 17 w=5	0 10 w=5	0 12 w=3	9 16 w=1	8 21 w=3	7 20 w=2	3 16 w=6	7 22 w=4	4 19 w=4	5 14 w=0	
","Final solution: 2969
Schedule exported to ../../output.csv
"
layer1_competition30,DPpaulli9,3_DPpaulli_9_workers,DPpaulli,1009,10,2375,OK,0,9.738,1274,1968,"7	10 6 w=2	9 9 w=3	3 8 w=5	2 14 w=2	2 16 w=7	8 14 w=2	5 4 w=4	3 12 w=1	9 11 w=5	6 12 w=6	9 14 w=2	9 15 w=7	9 16 w=8	0 10 w=8	12 10 w=11	4 16 w=3	11 17 w=6	5 11 w=4	9 18 w=4	12 15 w=7	10 17 w=1	
34	2 0 w=9	9 0 w=5	13 0 w=5	7 4 w=9	7 5 w=0	12 4 w=11	4 5 w=2	13 1 w=1	10 4 w=3	8 7 w=7	11 4 w=3	1 7 w=8	12 5 w=4	3 7 w=0	1 10 w=3	12 7 w=0	2 11 w=0	2 12 w=0	13 3 w=3	8 12 w=3	7 14 w=3	3 11 w=8	6 9 w=3	5 8 w=0	6 13 w=11	13 7 w=1	2 19 w=9	13 11 w=6	14 18 w=4	14 19 w=0	0 14 w=5	12 14 w=8	5 14 w=8	3 17 w=3	
","Final solution: 2375
Schedule exported to ../../output.csv
"
layer1_competition30,ChambersBarnes10,4_ChambersBarnes_10_workers,ChambersBarnes,1009,10,977,OK,0,9.726,649,893,"=7	9 5 w=6	4 5 w=6	14 5 w=15	10 5 w=15	2 6 w=7	8 8 w=12	5 7 w=8	11 8 w=16	7 9 w=0	
15	3 1 w=5	0 0 w=15	7 1 w=18	4 0 w=15	10 0 w=8	8 4 w=16	11 3 w=1	12 6 w=5	13 5 w=3	6 6 w=18	5 6 w=15	14 7 w=15	9 9 w=2	1 9 w=18	2 9 w=6	
15	7 0 w=4	5 0 w=12	9 3 w=17	1 1 w=11	6 2 w=9	4 2 w=5	14 3 w=12	12 5 w=10	13 4 w=10	11 4 w=18	3 6 w=5	0 5 w=13	8 7 w=11	2 7 w=1	10 9 w=14	
4	0 1 w=4	6 4 w=0	1 7 w=0	2 8 w=0	
4	12 0 w=2	8 2 w=16	3 8 w=16	13 9 w=14	
4	14 2 w=8	11 6 w=9	4 8 w=6	10 7 w=2	
3	9 0 w=7	5 4 w=16	7 6 w=9	
","Final solution: 977
Schedule exported to ../../output.csv
"
layer1_competition30,Kacem3,5_Kacem_3_workers,Kacem,1009,10,7,OK,0,9.736,7,7,"makespan=7
3	0 0 w=2	6 0 w=7	1 0 w=14	
3	9 1 w=6	7 1 w=8	7 2 w=12	
4	9 0 w=9	0 1 w=11	6 1 w=13	3 1 w=11	
4	2 1 w=8	0 2 w=12	6 2 w=4	3 2 w=13	
2	7 0 w=4	9 2 w=7	
3	8 0 w=1	5 0 w=1	4 2 w=1	
5	3 0 w=0	8 1 w=10	8 2 w=2	2 2 w=2	5 2 w=6	
0	
3	4 0 w=5	4 1 w=9	5 1 w=5	
3	2 0 w=3	1 1 w=10	1 2 w=2	
","Final solution: 7
Schedule exported to ../../output.csv
"
layer1_competition30,Kacem4,5_Kacem_4_workers,Kacem,1009,10,13,OK,0,9.725,10,11,"9	5 1 w=12	13 0 w=4	6 1 w=5	7 3 w=0	
5	5 0 w=10	2 2 w=14	9 3 w=0	10 3 w=0	12 3 w=3	
5	6 0 w=13	0 2 w=0	8 1 w=12	14 1 w=3	1 1 w=12	
4	1 0 w=12	7 2 w=8	14 2 w=3	2 3 w=14	
5	3 0 w=6	3 1 w=7	11 1 w=10	13 3 w=13	1 3 w=2	
6	10 1 w=2	3 2 w=11	4 1 w=1	11 2 w=10	4 3 w=5	14 3 w=7	
7	10 0 w=3	2 0 w=11	7 0 w=4	2 1 w=14	4 2 w=12	8 2 w=8	11 3 w=4	
5	11 0 w=5	14 0 w=2	7 1 w=2	9 1 w=0	13 2 w=13	
4	4 0 w=6	10 2 w=9	13 1 w=2	0 3 w=9	
9	8 0 w=1	9 0 w=8	12 0 w=6	3 3 w=13	12 1 w=9	9 2 w=5	12 2 w=1	1 2 w=2	8 3 w=10	
","Final solution: 13
Schedule exported to ../../output.csv
"
layer1_competition30,Fattahi14,6_Fattahi_14_workers,Fattahi,1009,10,558,OK,0,9.736,477,537.999999108,"makespan=558
3	3 0 w=9	2 0 w=1	1 0 w=1	
3	0 0 w=0	0 1 w=0	1 1 w=4	
3	4 0 w=3	6 0 w=4	6 1 w=2	
4	5 0 w=5	4 1 w=3	5 1 w=8	0 2 w=1	
3	3 1 w=5	2 2 w=3	6 2 w=0	
3	4 2 w=7	3 2 w=9	1 2 w=3	
2	2 1 w=9	5 2 w=5	
","Final solution: 558
Schedule exported to ../../output.csv
"
layer1_competition30,Fattahi20,6_Fattahi_20_workers,Fattahi,1009,10,1257,OK,0,9.733,880,1147,"makespan=1257
3	4 0 w=9	2 0 w=6	1 0 w=11	
6	3 0 w=3	10 0 w=4	6 0 w=1	5 0 w=10	1 1 w=0	8 0 w=7	
5	0 0 w=5	11 0 w=5	6 1 w=9	11 1 w=9	8 1 w=11	
7	7 0 w=11	4 1 w=8	9 0 w=7	5 1 w=4	3 2 w=0	10 1 w=6	5 3 w=8	
9	3 1 w=10	0 2 w=2	2 2 w=6	6 2 w=10	1 3 w=2	11 2 w=5	8 2 w=5	5 2 w=11	6 3 w=4	
6	4 2 w=3	7 1 w=8	9 1 w=1	3 3 w=9	8 3 w=8	10 3 w=7	
7	0 1 w=9	2 1 w=0	1 2 w=11	7 2 w=8	9 2 w=2	10 2 w=4	9 3 w=1	
5	4 3 w=4	0 3 w=5	2 3 w=6	7 3 w=0	11 3 w=6	
","Final solution: 1257
Schedule exported to ../../output.csv
"
